928
112
91
68
80
64
62
62
63
63
62
2716
63
63
56
62
56
62
64
55
62
56
62
57
4835
67
57
60
70
60
63
64
61
87
96
96
86
72
79
99
91
87
89
91
94
80
99
70
80
1881
90
93
117
98
104
96
98
115
105
89
119
117
64
64
61
62
64
62
62
63
60
64
62
55
925
63
61
57
72
62
60
62
61
61
60
57
58
63
62
58
58
62
64
60
60
61
61
59
58
870
59
59
64
56
61
56
61
59
61
60
62
60
62
61
61
61
61
57
62
62
60
61
57
58
979
63
61
56
64
79
62
61
60
60
61
61
58
63
57
57
60
56
59
61
63
60
55
62
56
724
56
62
58
61
60
62
56
63
54
61
63
56
59
57
64
61
56
56
64
56
60
63
64
63
901
62
56
59
60
60
63
62
56
60
61
61
60
62
64
55
54
57
61
54
54
57
55
60
62
3232
68
58
62
70
56
57
58
57
57
59
59
62
64
55
60
61
56
54
55
61
58
62
58
59
913
59
61
63
60
60
53
62
58
59
61
63
55
61
54
60
64
59
55
61
63
58
57
62
59
758
116
71
96
87
90
76
84
98
77
75
82
89
80
92
78
87
106
100
90
94
84
88
112
95
1305
105
97
81
105
64
63
61
59
61
63
61
56
55
62
62
62
64
62
62
62
61
56
61
59
914
64
57
56
63
57
57
55
61
63
63
54
55
63
59
56
62
59
58
61
61
62
62
60
55
806
58
62
61
59
61
56
60
57
55
60
62
60
62
60
61
53
62
7652
62
64
55
60
63
56
877
56
62
59
62
54
58
59
60
61
59
61
64
58
63
64
59
63
60
61
56
60
55
60
62
827
64
63
61
64
58
61
55
60
61
64
63
62
61
63
59
56
52
58
55
63
55
58
57
55
713
61
57
61
66
56
61
61
63
55
63
56
56
56
62
59
60
59
54
55
56
56
61
61
60
791
61
58
135
92
85
91
87
93
91
77
87
85
97
98
103
98
88
112
107
116
112
79
107
75
808
59
62
61
58
61
58
62
55
56
57
60
62
61
61
63
54
57
61
60
55
55
63
55
57
791
62
56
57
61
62
59
61
61
62
61
62
62
61
57
61
61
108
62
63
56
59
62
60
59
985
62
60
61
56
60
63
59
63
63
62
63
63
55
75
63
59
56
64
57
62
58
62
63
58
5344
63
62
63
60
54
61
57
59
61
61
56
56
56
56
59
62
59
59
63
57
64
57
60
61
824
62
65
61
63
57
57
56
58
58
56
58
62
62
62
65
61
62
60
63
62
61
63
57
60
751
61
63
62
61
56
62
57
57
61
57
56
62
60
63
63
62
61
57
60
65
60
62
56
60
777
57
60
62
57
56
63
58
64
63
60
59
60
61
60
55
63
62
59
61
57
56
57
63
62
1383
62
62
62
54
60
57
59
60
60
61
55
63
54
58
57
60
56
56
58
59
62
63
61
61
707
64
64
58
56
55
57
56
61
59
65
55
56
54
58
60
64
54
55
63
58
56
63
57
59
784
63
60
54
55
54
55
59
57
61
61
64
56
57
61
61
62
64
59
62
56
59
59
61
56
901
59
61
58
59
55
60
59
62
61
61
62
62
61
58
59
58
59
56
60
57
55
63
60
61
703
59
61
55
64
58
61
58
58
62
55
60
64
62
63
62
57
61
61
62
55
64
59
60
63
1098
63
62
64
61
60
58
58
62
55
62
59
61
56
55
61
58
60
56
55
60
59
61
57
59
785
60
61
61
55
61
54
57
62
59
59
58
55
63
71
61
56
57
55
55
56
61
